Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
192.168.50.7,192.168.2.33,52836,443,6,19.663156,44,3554.0,979.0,0.0,80.77272727272728,228.0817747718714,BENIGN
10.0.0.5,192.168.9.116,45222,62379,17,0.217007,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.7.147,56322,53,17,0.020785,2,74.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.8,192.168.4.81,42803,26427,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.254,56322,53,17,0.055956,2,74.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.20,192.168.8.202,46191,52463,17,0.105473,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.3.119,56057,16800,17,0.107197,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.19,192.168.2.105,56465,20242,17,0.217172,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.19,192.168.9.79,37496,6733,17,0.105181,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.9,192.168.2.18,45013,1995,17,0.107601,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.1.144,55064,60079,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.64,64791,53,17,0.020864,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.9,192.168.5.212,36236,4398,17,0.106044,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.18,192.168.8.83,35462,20673,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.4,192.168.1.66,49518,43431,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.7.20,36760,46176,17,0.213734,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.1.236,55125,53,17,0.136106,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.17,192.168.6.120,51812,63416,17,0.106837,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.3.154,65169,53,17,0.020812,2,68.0,34.0,34.0,34.0,0.0,BENIGN
10.0.0.17,192.168.4.240,40989,56155,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.1,64791,53,17,0.045823,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.10,192.168.4.91,60388,37064,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.14,192.168.7.90,60771,14615,17,0.215941,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.5.223,36128,52961,17,5e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.41,54052,53,17,0.02078,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.2,192.168.3.213,42482,13137,17,0.107079,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.13,192.168.2.218,48637,59472,17,0.102626,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.6.199,63578,53,17,0.020763,2,90.0,45.0,45.0,45.0,0.0,BENIGN
192.168.50.7,192.168.2.115,55125,53,17,0.059112,2,78.0,39.0,39.0,39.0,0.0,BENIGN
192.168.50.7,192.168.4.176,62800,53,17,0.020833,2,50.0,25.0,25.0,25.0,0.0,BENIGN
10.0.0.2,192.168.8.80,42976,32384,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.18,192.168.3.214,43812,14827,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.8,192.168.9.163,57857,14636,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.7.208,62151,53,17,0.020824,2,90.0,45.0,45.0,45.0,0.0,BENIGN
10.0.0.12,192.168.0.92,34449,23557,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.7.36,35900,46124,17,0.10899,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.5.53,39377,44984,17,0.21658,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.13,192.168.9.80,53776,2550,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.6.117,40283,9997,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.18,192.168.7.128,36608,13900,17,3e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.1.242,38944,53592,17,5.2e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.76,62800,53,17,0.045475,2,50.0,25.0,25.0,25.0,0.0,BENIGN
192.168.50.7,192.168.7.109,64229,53,17,0.020877,2,58.0,29.0,29.0,29.0,0.0,BENIGN
192.168.50.7,192.168.5.178,50479,53,17,0.020867,2,60.0,30.0,30.0,30.0,0.0,BENIGN
10.0.0.5,192.168.0.152,33492,25948,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.7,192.168.4.20,45007,27424,17,0.216297,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.5.222,65143,53,17,0.020821,2,60.0,30.0,30.0,30.0,0.0,BENIGN
10.0.0.16,192.168.4.218,51045,17340,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.15,192.168.5.178,40524,7075,17,0.108907,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.2,192.168.2.168,56033,4378,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.13,192.168.6.242,55711,59533,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.9,192.168.7.111,60021,43957,17,0.216096,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.6.235,60386,53,17,0.020816,2,58.0,29.0,29.0,29.0,0.0,BENIGN
10.0.0.19,192.168.4.41,45371,33546,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.8.168,40205,37198,17,4.6e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.9.58,57242,53,17,0.044576,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.4,192.168.2.249,45081,57481,17,0.216894,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.5.188,60545,16142,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.6,192.168.3.132,46552,21360,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.167,55796,53,17,0.020895,2,60.0,30.0,30.0,30.0,0.0,BENIGN
10.0.0.10,192.168.9.173,56243,39193,17,0.107854,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.8,192.168.6.254,50190,32882,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.6.227,57242,53,17,0.055823,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.9,192.168.9.253,46082,51720,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.17,192.168.4.251,51680,61338,17,0.215158,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.0.120,54055,53,17,0.045397,2,58.0,29.0,29.0,29.0,0.0,BENIGN
10.0.0.3,192.168.2.45,51924,7731,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.20,192.168.7.25,42694,43850,17,0.108476,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.2,192.168.9.26,54711,30068,17,0.107633,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.1.187,44816,45108,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.0.17,41829,43059,17,0.106471,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.7.239,45069,30953,17,0.108977,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.8,192.168.1.223,35140,61529,17,0.210695,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.6.146,50818,53,17,0.024466,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.11,192.168.9.145,47205,8577,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.3,192.168.9.169,46995,62343,17,4.8e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.8,192.168.4.149,60931,65085,17,1e-06,2,948.0,474.0,474.0,474.0,0.0,DrDoS_UDP
192.168.50.7,192.168.3.220,50818,53,17,0.067223,2,78.0,39.0,39.0,39.0,0.0,BENIGN
10.0.0.1,192.168.2.248,51931,19398,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.18,192.168.9.162,36303,1123,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.2.137,52815,80,6,0.054701,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.6.208,45898,10049,17,5.1e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.18,192.168.3.8,47752,35066,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.100,52808,80,6,0.040981,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.20,192.168.4.32,34594,6822,17,0.106264,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.14,192.168.2.28,59215,25001,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.9,192.168.2.50,49413,26134,17,3e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.17,192.168.5.43,35673,56587,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.3.193,59779,56889,17,0.107065,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.12,192.168.0.155,57843,37780,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.14,192.168.6.120,58878,1816,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.10,192.168.5.47,47517,65237,17,2e-06,4,1806.0,471.0,432.0,451.5,22.516660498395403,DrDoS_UDP
10.0.0.15,192.168.5.114,33353,57722,17,0.108853,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
172.217.11.2,192.168.7.158,80,52808,6,0.000224,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.1.50,52822,80,6,0.054977,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.5.90,43512,64796,17,0.108819,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.3.38,44178,57909,17,0.988209,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.14,192.168.8.123,54327,22971,17,0.107651,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.1.252,55530,11726,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.7.217,53619,5238,17,5.1e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
74.208.236.171,192.168.7.24,80,52822,6,0.000158,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.4.122,41306,2414,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.171,62195,53,17,0.020865,2,64.0,32.0,32.0,32.0,0.0,BENIGN
192.168.50.7,192.168.3.40,52837,465,6,1.592911,32,2724.0,378.0,0.0,85.125,89.79681365135114,BENIGN
10.0.0.16,192.168.5.136,35870,51659,17,0.214132,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
173.194.206.109,192.168.5.56,465,52837,6,9.9e-05,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.6.17,55823,45794,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.6.139,56448,46498,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.2.147,52837,465,6,1e-06,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.3,192.168.8.150,59289,16575,17,0.108778,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.5,192.168.8.45,49590,27981,17,0.109066,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.0.20,52837,465,6,0.30346,2,37.0,37.0,0.0,18.5,26.162950903902264,BENIGN
10.0.0.17,192.168.6.212,60201,29088,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.2.228,48655,61668,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.2.192,46190,50935,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.8,192.168.9.220,36534,25578,17,0.105516,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.20,192.168.4.116,45581,17535,17,0.219706,6,2094.0,394.0,322.0,349.0,35.08845964131227,DrDoS_UDP
10.0.0.5,192.168.1.16,54117,2713,17,0.211776,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.0.1,42879,39286,17,4.2e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.7.101,37497,51287,17,0.108053,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.5,192.168.6.178,55543,46245,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.9,192.168.7.80,44072,20005,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.6,192.168.0.54,47265,65162,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.11,192.168.5.78,47190,32824,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.5.141,51663,28709,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.113,52661,53,17,0.020817,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.19,192.168.1.227,59685,62454,17,0.108873,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.19,192.168.4.226,53784,4346,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.3.81,42981,8265,17,0.108932,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.3,192.168.5.111,51227,60432,17,0.105397,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.2.5,49173,39398,17,0.108454,4,1458.0,384.0,345.0,364.5,22.516660498395403,DrDoS_UDP
10.0.0.4,192.168.5.3,55283,48016,17,0.106951,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.14,192.168.4.114,55326,29721,17,0.215518,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.20,192.168.6.72,59514,12972,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.16,192.168.7.109,43204,57837,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.4,192.168.1.70,48186,20917,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.6,192.168.7.55,34628,55616,17,1e-06,2,776.0,388.0,388.0,388.0,0.0,DrDoS_UDP
10.0.0.2,192.168.9.124,38286,8410,17,0.108872,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.5.59,52838,443,6,10.410349,34,4268.0,1041.0,0.0,125.52941176470588,265.1152105525259,BENIGN
10.0.0.12,192.168.6.112,58638,22665,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.9.39,58688,53,17,0.020821,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.13,192.168.6.61,33537,57939,17,4.7e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.18,192.168.0.31,47488,5659,17,1e-06,2,934.0,467.0,467.0,467.0,0.0,DrDoS_UDP
10.0.0.3,192.168.3.61,50814,21044,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.5.50,48808,1135,17,0.103974,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.1.8,52837,465,6,0.053542,1,37.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.17,192.168.7.84,48839,64656,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.9.18,35144,12085,17,0.107747,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
74.208.236.171,192.168.5.161,80,52817,6,0.000356,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.14,192.168.1.234,46620,20974,17,0.0,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.10,192.168.1.203,44136,35150,17,0.216683,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.15,192.168.1.8,60520,44176,17,0.214922,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.7.176,52817,80,6,0.054806,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.15,192.168.2.228,51249,18851,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.1.110,42647,13045,17,0.106609,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.4.98,48613,36471,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.4,192.168.2.17,43833,25699,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.12,62900,53,17,0.021011,2,104.0,52.0,52.0,52.0,0.0,BENIGN
10.0.0.15,192.168.4.112,54080,8358,17,0.109407,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.4.187,49275,30431,17,4.7e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.9.111,59210,32519,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.8,192.168.2.18,55506,33819,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.1.39,44716,44727,17,0.985825,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.11,192.168.4.205,40160,49659,17,0.107842,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.2,192.168.1.34,36342,11629,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.2,192.168.1.52,40186,64392,17,0.225124,6,2054.0,374.0,322.0,342.3333333333333,24.856923918028684,DrDoS_UDP
10.0.0.15,192.168.9.71,43868,50563,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.9.166,62900,53,17,0.104754,2,104.0,52.0,52.0,52.0,0.0,BENIGN
10.0.0.15,192.168.2.248,50424,48795,17,0.107954,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.4.2,52839,80,6,60.055966,9,426.0,213.0,0.0,47.33333333333334,93.924171542793,BENIGN
192.168.50.6,192.168.1.44,58577,21,6,8.999785,6,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.7,192.168.7.4,38991,54408,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.2.79,56054,22529,17,0.119557,4,1430.0,377.0,338.0,357.5,22.516660498395403,DrDoS_UDP
35.160.187.49,192.168.3.69,443,52615,6,2e-06,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.254,192.168.8.50,0,0,0,114.095079,39,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.11,192.168.1.67,49156,47371,17,0.103243,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.7,192.168.9.201,56702,46836,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.3,192.168.7.41,34930,48586,17,0.218848,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.8.62,35434,62256,17,0.104057,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.3.181,56356,17232,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.253,192.168.1.167,0,0,0,114.438301,52,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.17,192.168.7.21,48514,63620,17,2e-06,2,778.0,389.0,389.0,389.0,0.0,DrDoS_UDP
10.0.0.20,192.168.2.211,39991,15930,17,0.10836,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.3.35,48158,26528,17,0.108018,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.17,192.168.6.116,40981,3200,17,0.218632,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.7,192.168.3.163,58191,31719,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.14,192.168.8.222,38369,57107,17,5e-05,6,2630.0,470.0,418.0,438.33333333333326,24.856923918028684,DrDoS_UDP
10.0.0.15,192.168.9.112,51750,40838,17,0.105513,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.5.139,57623,53,17,0.066019,2,62.0,31.0,31.0,31.0,0.0,BENIGN
192.168.50.8,192.168.3.103,53733,53,17,0.020895,2,94.0,47.0,47.0,47.0,0.0,BENIGN
10.0.0.15,192.168.6.119,42594,3334,17,4.9e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.7.214,56894,18720,17,0.108092,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.8,192.168.6.241,55126,53,17,0.020762,2,74.0,37.0,37.0,37.0,0.0,BENIGN
10.0.0.5,192.168.1.161,55611,6844,17,0.108074,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.15,192.168.1.168,50051,58505,17,0.108081,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.13,192.168.5.81,49575,11221,17,0.108393,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.7,192.168.3.96,48959,19524,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.5.197,41657,55230,17,0.108972,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.15,192.168.3.101,50906,33759,17,0.105501,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.1.192,51860,22421,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.1,192.168.5.207,42367,18484,17,0.2142,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.19,192.168.6.71,34853,25934,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.0.194,36710,36936,17,0.248043,6,2054.0,374.0,322.0,342.3333333333333,24.856923918028684,DrDoS_UDP
10.0.0.19,192.168.4.247,33006,23584,17,1e-06,2,732.0,366.0,366.0,366.0,0.0,DrDoS_UDP
10.0.0.20,192.168.6.225,35857,30122,17,0.103133,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.15,192.168.1.179,57298,1480,17,0.216196,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.11,192.168.4.208,36088,12022,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.8.192,60486,53,17,0.020848,2,76.0,38.0,38.0,38.0,0.0,BENIGN
192.168.50.8,192.168.4.137,49434,53,17,0.065405,2,62.0,31.0,31.0,31.0,0.0,BENIGN
10.0.0.13,192.168.7.171,36479,28370,17,0.216909,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.8.57,47627,57267,17,0.210741,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.2.95,56677,42049,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.8.44,43223,5958,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.7,192.168.0.40,40800,33218,17,0.21754,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.8,192.168.7.168,56254,61402,17,0.109122,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.2.27,60486,80,6,5.133448,5,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.5.235,35157,15513,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.18,192.168.5.76,42492,33502,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.8,192.168.4.69,60487,443,6,119.543456,128,28366.0,2405.0,0.0,221.609375,453.9758437219661,BENIGN
10.0.0.12,192.168.1.229,40719,53012,17,0.0,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.8,192.168.1.191,63494,53,17,0.020957,2,88.0,44.0,44.0,44.0,0.0,BENIGN
192.168.50.8,192.168.2.5,50867,53,17,0.020957,2,88.0,44.0,44.0,44.0,0.0,BENIGN
10.0.0.16,192.168.5.214,45121,3281,17,0.104592,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.5.71,51685,9469,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
