Source IP,Destination IP,Source Port,Destination Port,Protocol,Flow Duration,Total Packets,Total Length of Packets,Packet Length Max,Packet Length Min,Packet Length Mean,Packet Length Std,Label
10.0.0.14,192.168.3.243,36915,36336,17,0.110806,4,1544.0,389.0,383.0,386.0,3.4641016151377544,DrDoS_UDP
10.0.0.10,192.168.2.158,49898,18548,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.9,192.168.1.162,55716,20716,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.7,192.168.1.56,49353,6235,17,0.107844,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
74.208.236.171,192.168.8.249,80,51274,6,0.000147,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.5.207,53189,47812,17,0.218448,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.1.175,51275,80,6,0.060601,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.6.12,37652,13334,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.13,192.168.4.29,54271,10338,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.3,192.168.2.79,49873,28235,17,0.107669,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.4.89,51290,80,6,0.000177,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.11,192.168.3.105,50784,6732,17,0.984696,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.1,192.168.5.219,57823,15307,17,0.212155,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.1,192.168.1.21,34379,2970,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.7,192.168.3.28,55419,28683,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.11,192.168.4.131,58993,9330,17,0.105343,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.20,192.168.2.155,43035,23587,17,0.106924,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.2,192.168.4.62,53725,56909,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.10,192.168.8.109,37762,18114,17,4.5e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.12,192.168.5.154,58163,60059,17,4.8e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.4.168,35217,41793,17,5e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.6,192.168.6.27,38175,34941,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.15,192.168.2.215,44883,40594,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.7.77,46097,34719,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.1,192.168.1.152,38488,63031,17,0.989356,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.20,192.168.2.187,59652,20419,17,0.103579,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.4,192.168.2.54,51345,18599,17,0.105989,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.8,192.168.3.53,50516,44834,17,0.106876,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.14,192.168.3.122,49632,18501,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.8.212,44572,57952,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
104.18.58.178,192.168.7.84,80,51290,6,0.014675,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.7,192.168.1.8,55441,48292,17,4.6e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.18,192.168.2.165,47083,43976,17,0.109061,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.7.228,37823,43471,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.9,192.168.1.14,41484,6703,17,0.10701,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.14,192.168.0.120,50150,25414,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.2,192.168.7.82,36540,58219,17,0.106815,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.6.194,50549,5058,17,0.216846,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.17,192.168.4.242,47647,53439,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.20,192.168.0.21,52364,28845,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.6.124,36753,17371,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.20,192.168.7.165,47353,19880,17,0.108108,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.9.157,54669,55455,17,0.108331,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.7,192.168.7.130,51178,5089,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.19,192.168.3.191,60325,48352,17,0.11013,4,1498.0,404.0,345.0,374.5,34.06366588218791,DrDoS_UDP
10.0.0.10,192.168.1.93,56021,23458,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.6,192.168.8.53,59773,42742,17,0.109099,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.18,192.168.8.7,49359,26391,17,0.108149,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.9.31,51289,443,6,1e-06,2,24.0,24.0,0.0,12.0,16.97056274847714,BENIGN
10.0.0.1,192.168.9.50,56041,43754,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.1,192.168.1.2,49292,15376,17,0.107627,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.7,192.168.8.119,46670,20084,17,0.218514,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.8,192.168.8.67,40661,31063,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.4.142,57267,58520,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.1,192.168.1.234,35328,2453,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.2.147,56392,62631,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.1,192.168.6.66,44770,61253,17,3.2e-05,2,670.0,335.0,335.0,335.0,0.0,DrDoS_UDP
104.18.58.178,192.168.8.213,443,51289,6,4e-06,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.7.128,55361,56264,17,0.10735,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
104.18.58.178,192.168.1.243,443,51289,6,0.000198,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.2.194,51288,80,6,0.061024,1,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.0.107,51291,80,6,7.286294,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.16,192.168.4.37,43453,42969,17,0.108241,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.16,192.168.6.196,46816,33072,17,0.10763,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.8,192.168.9.88,58845,443,6,0.062092,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.1.154,41927,26367,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.11,192.168.6.142,49087,60790,17,0.218316,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.16,192.168.5.60,45867,16838,17,0.218126,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.10,192.168.1.14,33261,21785,17,1e-06,2,748.0,374.0,374.0,374.0,0.0,DrDoS_UDP
10.0.0.8,192.168.8.212,40672,31063,17,0.105857,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.18,192.168.1.73,54900,43013,17,0.108852,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.5,192.168.9.132,33038,44102,17,0.106234,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.3.96,51292,80,6,5.830388,5,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.9,192.168.7.248,57338,51235,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.19,192.168.1.184,44942,7796,17,0.107358,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.14,192.168.2.208,46950,26653,17,0.105593,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.5.71,46179,5280,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.1.110,51257,53,17,0.020808,2,88.0,44.0,44.0,44.0,0.0,BENIGN
192.168.50.7,192.168.3.46,51293,80,6,0.240402,11,1482.0,373.0,0.0,134.72727272727272,186.93319176063457,BENIGN
10.0.0.10,192.168.3.235,43436,18683,17,0.107335,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
74.208.236.171,192.168.3.175,80,51288,6,0.000101,1,0.0,0.0,0.0,0.0,0.0,BENIGN
52.23.95.206,192.168.2.102,443,58845,6,0.000139,1,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.12,192.168.9.83,56377,37693,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.16,192.168.5.119,32935,50592,17,0.104425,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.15,192.168.3.123,39316,15185,17,0.0,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.2,192.168.5.31,54359,47496,17,0.988744,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
192.168.50.7,192.168.2.138,51294,443,6,117.555345,32,2380.0,517.0,0.0,74.37499999999999,133.94311503215138,BENIGN
10.0.0.12,192.168.0.108,51808,8321,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.2.177,51295,443,6,117.554894,32,2382.0,517.0,0.0,74.43749999999999,134.0168351244507,BENIGN
10.0.0.7,192.168.2.145,54811,3469,17,0.10793,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.3,192.168.3.206,37605,6170,17,0.107796,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.14,192.168.6.32,42118,6670,17,0.000536,6,2660.0,483.0,419.0,443.33333333333326,30.988169785688648,DrDoS_UDP
10.0.0.12,192.168.8.142,58977,65453,17,0.107743,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.6.34,43660,64931,17,0.107162,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.19,192.168.5.91,34578,60755,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.14,192.168.6.93,54500,59721,17,0.110163,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.7.182,49966,34805,17,0.106255,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.7.215,38110,49141,17,0.108019,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.4,192.168.0.148,46724,55497,17,0.216211,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.4.69,60144,42362,17,0.104491,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.20,192.168.8.88,53328,45143,17,1e-06,2,824.0,412.0,412.0,412.0,0.0,DrDoS_UDP
10.0.0.9,192.168.4.188,51736,19314,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.7,192.168.9.191,46475,41729,17,0.215851,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.1.90,46385,46395,17,0.215874,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.6.69,56045,53,17,0.020753,2,90.0,45.0,45.0,45.0,0.0,BENIGN
10.0.0.15,192.168.6.178,53590,44634,17,0.104175,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.2,192.168.2.4,48829,50068,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.5,192.168.6.247,55295,30987,17,0.107579,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.1.83,60324,53,17,0.020753,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.18,192.168.8.130,54675,17341,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.4.102,64096,53,17,0.020877,2,86.0,43.0,43.0,43.0,0.0,BENIGN
10.0.0.19,192.168.2.176,60037,62191,17,0.1059,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.2.245,51296,443,6,117.526619,67,11812.0,2236.0,0.0,176.2985074626865,404.5240006710982,BENIGN
10.0.0.7,192.168.6.203,33278,22453,17,0.107722,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.5.132,34750,43569,17,0.10794,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.2.130,51297,443,6,118.539538,40,3942.0,966.0,0.0,98.54999999999998,232.680803699524,BENIGN
192.168.50.7,192.168.6.121,60097,53,17,0.020794,2,100.0,50.0,50.0,50.0,0.0,BENIGN
10.0.0.1,192.168.2.99,36319,3574,17,0.218485,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.2.252,55531,53,17,0.020759,2,166.0,83.0,83.0,83.0,0.0,BENIGN
10.0.0.14,192.168.5.154,41989,28751,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.13,192.168.4.26,39891,43894,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.19,192.168.1.85,40189,17879,17,4.8e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.6,192.168.6.180,43602,49726,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.17,192.168.6.44,38618,25721,17,0.214123,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.8.234,57201,53,17,0.020745,2,100.0,50.0,50.0,50.0,0.0,BENIGN
192.168.50.7,192.168.1.119,54448,53,17,0.020832,2,62.0,31.0,31.0,31.0,0.0,BENIGN
192.168.50.7,192.168.7.115,51298,80,6,116.442916,35,1770.0,437.0,0.0,50.57142857142858,140.83642696285597,BENIGN
10.0.0.1,192.168.8.199,34919,12955,17,5e-05,2,978.0,489.0,489.0,489.0,0.0,DrDoS_UDP
10.0.0.13,192.168.5.108,47566,46014,17,0.218326,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.4.132,53343,21272,17,0.108894,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.19,192.168.0.165,44460,47517,17,0.216846,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.13,192.168.0.121,45335,10673,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.5,192.168.4.134,40605,57722,17,0.216457,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.6,192.168.9.8,41940,42585,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.7,192.168.7.82,46815,61733,17,0.009951,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.13,192.168.7.8,53632,33161,17,0.109053,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.8.217,54505,24977,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.210,51300,80,6,115.42654,31,896.0,437.0,0.0,28.903225806451605,108.94382492480844,BENIGN
10.0.0.6,192.168.1.183,53709,29635,17,2e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.7.111,51301,80,6,115.423702,31,896.0,437.0,0.0,28.903225806451605,108.94382492480844,BENIGN
10.0.0.1,192.168.2.203,39552,45442,17,0.107817,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.6,192.168.7.205,34955,60659,17,0.108971,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.9.231,63026,53,17,0.020814,2,70.0,35.0,35.0,35.0,0.0,BENIGN
10.0.0.18,192.168.9.215,37369,29208,17,0.107182,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.8.143,51302,80,6,7.288475,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.6,192.168.2.16,43226,14417,17,5e-05,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.1,192.168.0.14,40646,60653,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.15,192.168.3.130,51582,14553,17,0.106141,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.5.53,51304,80,6,7.287509,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.17,192.168.0.158,52081,25812,17,0.212156,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.11,192.168.6.182,38976,62531,17,1e-06,2,660.0,330.0,330.0,330.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.73,51305,80,6,7.287037,2,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.18,192.168.0.223,59184,51837,17,0.107832,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.14,192.168.8.101,47588,50853,17,4.8e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.0.45,51306,80,6,5.594162,5,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.5,192.168.0.178,59934,15015,17,0.106011,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.2.157,51293,80,6,0.101919,3,0.0,0.0,0.0,0.0,0.0,BENIGN
10.0.0.20,192.168.1.243,59302,63955,17,0.108115,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.15,192.168.6.108,45945,62993,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.4.52,51307,443,6,14.340104,2,0.0,0.0,0.0,0.0,0.0,BENIGN
192.168.50.7,192.168.7.165,51308,443,6,118.221418,62,5322.0,1002.0,0.0,85.83870967741937,212.3226892695071,BENIGN
10.0.0.17,192.168.1.68,58242,35365,17,0.105514,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.17,192.168.9.87,33195,29868,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.13,192.168.7.181,38626,10606,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.3,192.168.4.112,46749,4968,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.19,192.168.3.150,37680,15024,17,4.5e-05,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.13,192.168.3.212,54473,48742,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.12,192.168.7.153,44453,21293,17,0.108954,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.9.229,60388,53,17,0.020878,2,88.0,44.0,44.0,44.0,0.0,BENIGN
10.0.0.7,192.168.8.217,45789,6255,17,4.9e-05,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
192.168.50.7,192.168.1.3,64009,53,17,0.020854,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.11,192.168.3.130,34590,8161,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.194,51309,443,6,116.543623,30,3872.0,973.0,0.0,129.06666666666663,264.172740421129,BENIGN
10.0.0.7,192.168.8.2,40171,1443,17,0.98274,20,7242.0,401.0,321.0,362.1,30.127623275169363,DrDoS_UDP
10.0.0.11,192.168.7.167,55453,56583,17,0.107748,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.5,192.168.6.30,53336,9050,17,5e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.6,192.168.8.34,52687,41348,17,0.107537,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.1,192.168.8.124,41357,8465,17,0.107853,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.5,192.168.3.160,55998,12181,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.19,192.168.2.140,51286,29009,17,0.104913,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.5.65,42934,30375,17,0.106717,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.8,192.168.6.155,42715,59844,17,0.215562,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.20,192.168.0.103,47317,9301,17,1e-06,2,974.0,487.0,487.0,487.0,0.0,DrDoS_UDP
192.168.50.7,192.168.7.21,55762,53,17,0.02076,2,64.0,32.0,32.0,32.0,0.0,BENIGN
10.0.0.10,192.168.7.188,57545,23281,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.8,192.168.1.145,33075,44533,17,0.223292,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.1.185,56581,53,17,0.020753,2,58.0,29.0,29.0,29.0,0.0,BENIGN
10.0.0.12,192.168.9.52,51580,14200,17,0.216472,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
192.168.50.7,192.168.6.45,49460,53,17,0.020832,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.11,192.168.4.194,36094,53606,17,0.104786,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
192.168.50.7,192.168.7.222,51156,53,17,0.02079,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.7,192.168.7.128,35664,44642,17,2e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.5.144,51311,443,6,117.190235,32,5602.0,1838.0,0.0,175.06249999999997,454.579063530207,BENIGN
10.0.0.3,192.168.0.226,34298,33048,17,0.10565,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.7,192.168.3.171,50866,58418,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.13,192.168.2.103,38529,32751,17,2e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.4,192.168.0.77,48184,59419,17,0.000108,6,2672.0,477.0,425.0,445.33333333333326,24.856923918028684,DrDoS_UDP
10.0.0.5,192.168.1.84,51667,9924,17,0.217209,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.3,192.168.3.211,60635,33768,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.12,192.168.6.39,36403,43090,17,0.108955,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
192.168.50.7,192.168.7.42,55538,53,17,0.020757,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.19,192.168.5.128,46877,65225,17,0.216895,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.18,192.168.9.92,41475,36153,17,0.218667,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.19,192.168.0.130,34687,58558,17,3e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.15,192.168.9.12,54495,58812,17,0.218048,6,2088.0,393.0,321.0,348.0,35.08845964131227,DrDoS_UDP
10.0.0.8,192.168.2.26,53809,48617,17,2e-06,2,1004.0,502.0,502.0,502.0,0.0,DrDoS_UDP
10.0.0.20,192.168.8.88,58202,3046,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
10.0.0.20,192.168.0.141,36853,47237,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.13,192.168.4.244,59067,57567,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.5,192.168.0.209,43944,1110,17,0.108566,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.13,192.168.0.33,54084,31987,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.10,192.168.8.220,57302,32895,17,1e-06,2,802.0,401.0,401.0,401.0,0.0,DrDoS_UDP
192.168.50.7,192.168.1.68,53125,53,17,0.020806,2,84.0,42.0,42.0,42.0,0.0,BENIGN
10.0.0.13,192.168.9.1,52577,22229,17,0.109084,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
10.0.0.6,192.168.3.215,48351,19803,17,0.105548,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.14,192.168.7.224,42129,61699,17,0.105722,4,1398.0,369.0,330.0,349.5,22.516660498395403,DrDoS_UDP
10.0.0.1,192.168.8.46,37933,58062,17,0.108752,4,1442.0,380.0,341.0,360.5,22.516660498395403,DrDoS_UDP
10.0.0.10,192.168.8.26,52766,57742,17,5e-06,4,1974.0,494.0,493.0,493.5,0.5773502691896313,DrDoS_UDP
10.0.0.6,192.168.6.211,55659,13670,17,1e-06,2,766.0,383.0,383.0,383.0,0.0,DrDoS_UDP
10.0.0.8,192.168.8.212,41602,33017,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.2,192.168.1.115,45832,25059,17,1e-06,2,750.0,375.0,375.0,375.0,0.0,DrDoS_UDP
10.0.0.15,192.168.5.175,33073,62016,17,0.108289,4,1438.0,389.0,330.0,359.5,34.06366588218791,DrDoS_UDP
